ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
NDGZT3221,Mosque Sunni,Jupadu Bangalow,tartur,82.74,0,82.74,30550,10110,40660,,,,,0,30550,10110,40660,new
NDGZT3240,Mosque Sunni,Midthur,Devanur,37.99,0,37.99,30400,15200,45600,,,,,0,30400,15200,45600,new
NDGZT2014,Sunni Qazi Service,Sanjamala,Lingamdinne,63.54,0,63.54,30000,10000,40000,,,,,0,30000,10000,40000,new
NDGZT3351,Khan Khan Masjid Sunni,Nandyal,Nandyal,2.68,0,2.68,28000,14000,42000,,,,,0,28000,14000,42000,No Income
NDGZT3330,Ashoor Khana Sunni,Panyam,Alamur,20.58,0,20.58,28000,8000,36000,,,,,0,28000,8000,36000,No Income
NDGZT1771,Ashoor Khana Sunni,Banaganapalli,Pandalapuram,5.14,0,5.14,28000,7000,35000,,,,,0,28000,7000,35000,new
NDGZT3218,Mosque Sunni,Nandikotkur,Shatanikota,46.76,0,46.76,56800,28400,85200,3008/61/21-04-2025,98/29-04-2025,30000,,30000,26800,28400,55200,Subject to Audit
NDGZT1770,Moulali Saheb Ashoor Khana Sunni,Banaganapalli,venkatapuram,19.4,0,19.4,26600,7600,34200,,,,,0,26600,7600,34200,Under Encroachment
NDGZT1643,Mosque Sunni,Atmakur,Ramapuram,49.98,0,49.98,104440,25560,130000,8734/175/08-12-2025,898/16-12-2025,104440,25560,130000,0,0,0,new
NDGZT1910,Mosque Sunni,Bethamcherla,Gutupalli,40.71,0,40.71,26000,8000,34000,,,,,0,26000,8000,34000,
NDGZT1927,Alvi Idrus Dargah Choti Dargah Sunni,Bethamcherla,Gutupalli,37.7,0,37.7,26000,7000,33000,,,,,0,26000,7000,33000,new
NDGZT1974,Peerla Panja Sunni,Peapully,Methupalli,18.85,0,18.85,25400,7200,32600,,,,,0,25400,7200,32600,new
NDGZT3222,Mosque Tartur Sunni,Jupadu Bangalow,tartur,18.76,0,18.76,25200,7200,32400,,,,,0,25200,7200,32400,new
NDGZT3349,Fatte Masjid Sunni,Nandyal,Kothapalli H/o. Nandyal,48.57,0,48.57,25000,25000,50000,,,,,0,25000,25000,50000,new
NDGZT3376,Mosque Sunni,Bandi Atmakur,Kadamakalva,46.52,,46.52,25000,8000,33000,8833/177/08-12-2025,,25000,,25000,0,8000,8000,Waqf Board leased out. No details about lease collection
NDGZT3380,Mosque Sunni,Mahanandi,Gopavaram,17.22,0,17.22,22830,8766,31596,,,,,0,22830,8766,31596,
NDGZT1870,Peerla Panja Sunni,Nandikotkur,Malyala,15.62,0,15.62,22400,6400,28800,,,,,0,22400,6400,28800,No Income
NDGZT3412,Mosque Sunni,Nandyal,Ayyalur,27.95,0,27.95,40000,5600,45600,3037/61/14-07-2025,600/08-09-2025,40000,,40000,0,5600,5600,Subject to audit
NDGZT1938,Mosque Sunni,Bethamcherla,Bethamcherla,45.27,0,45.27,22000,22000,44000,3023/61/17-06-2025,232/01-07-2025,,5000,5000,22000,17000,39000,Encroachment
NDGZT3298,Ashurkhana Sunni,Gadivemula,Gani,15.11,0,15.11,21000,6000,27000,,,,,0,21000,6000,27000,No Income
NDGZT1921,Idrus Pasha Dargah and Mosque,Bethamcherla,Gutupalli,44.17,0,44.17,20000,5000,25000,,,,,0,20000,5000,25000,new
NDGZT3276,Mosque Sunni,Pagidyala,Pathakota West,75.45,0,75.45,20000,5000,25000,,,,,0,20000,5000,25000,new
NDGZT1698,Mulla Masjid Sunni,Velgode,Velgodu,88.86,4.96,93.82,20000,5000,25000,,,,,0,20000,5000,25000,new
NDGZT3246,Jaine Abdul Ashurkhana,nandikotkur,1080 Bannur,51-00,0,51-00,20000,6000,26000,,,,,0,20000,6000,26000,
NDGZT3249,Mosque,nandikotkur,Allur,9.92,0,9.92,20000,5000,25000,,,,,0,20000,5000,25000,new
NDGZT3350,Anjuman Sunni,Nandyal,Nandyal,0.2,0,0.2,20000,5000,25000,,,,,0,20000,5000,25000,new
NDGZT3535,Sunni Mosque,Gospadu,Nagulavaram,31.76,0,31.76,20000,5000,25000,,,,,0,20000,5000,25000,new
NDGZT3545,Sunni Mosque (Burial Ground Mosque),Sirvella,Sirvel,227.46,0,227.46,20000,20000,40000,,,,,0,20000,20000,40000,new
NDROW0001,"Mosque & Ashoor Khana, Vasanthapuram (V) Sanjamala (M)",Sanjamala,Vansanthapuram,0,0,0,20000,5000,25000,,,,,0,20000,5000,25000,new
NDGZT1775,Mosque Sunni,Banaganapalli,Pasupula,16.76,0,16.76,76500,8500,85000,8832/177/08-12-2025,,76500,8500,85000,0,0,0,
NDGZT1877,Peerla Panja Sunni,Dhone,Gummakonda,13.88,0,13.88,19600,5600,25200,,,,,0,19600,5600,25200,
NDGZT3231,Mosque at Musalimadugu,Midthur,Erramatham,14.03,0,14.03,19600,5600,25200,,,,,0,19600,5600,25200,
NDGZT1768,Ashoor Khana,Banaganapalli,kayapa,12.96,0,12.96,18200,5200,23400,,,,,0,18200,5200,23400,
NDGZT1676,Mosque Sunni,Kothapalle,Kokkeranch,71.64,0,71.64,18000,5000,23000,,,,,0,18000,5000,23000,No Income
NDGZT3521,Sunni Mosque,Gospadu,Krishnapuram,23.89,0,23.89,18000,4500,22500,,,,,0,18000,4500,22500,new
NDGZT3558,Sunni Mosque (Old Mosque),Gospadu,Jillella,26.79,0,26.79,18000,4500,22500,,,,,0,18000,4500,22500,new
NDGZT1890,Mosque Sunni,Dhone,Pedda Malkapuram,43.7,0,43.7,17600,17600,35200,,,,,0,17600,17600,35200,
NDGZT3264,Mosque Sunni,Jupadu Bangalow,Tangadancha,45.42,0,45.42,17000,5000,22000,,,,,0,17000,5000,22000,new
NDGZT1922,Mosque and Dargah,Bethamcherla,Gutupalli,11.63,0,11.63,16800,4800,21600,,,,,0,16800,4800,21600,No Income
NDGZT3255,Mosque Sunni,Midthur,Uppaladada,12.44,0,12.44,16800,4800,21600,,,,,0,16800,4800,21600,new
NDGZT3409,Peerla Panja Sunni,Panyam,Thammarajupalli,11.38,0,11.38,16800,4800,21600,,,,,0,16800,4800,21600,No Income
NDGZT3308,Mosque Sunni of Manchalakatta,Gadivemula,Chanakapalli,6.09,6.09,12.18,16800,4800,21600,,,,,0,16800,4800,21600,No Income
NDGZT1991,Sunni Quazi Service,Koilakuntla,Kalugotla,15.22,0,15.22,16640,6400,23040,,,,,0,16640,6400,23040,No Income
NDGZT1748,Mosque Sunni,Banaganapalli,Illuru Kothapeta,41.12,0,41.12,16448,20500,36948,,,,,0,16448,20500,36948,new
NDGZT1919,Idrus Pasha Dargah Sunni,Bethamcherla,Gutupalli,85.9,0,85.9,16000,3000,19000,,,,,0,16000,3000,19000,new
NDGZT1871,Peerla Panja Sunni,Dhone,Kovelakonda,39.68,0,39.68,16000,4000,20000,,,,,0,16000,4000,20000,new
NDGZT3272,Mosque Sunni,Pagidyala,Pagidyala,40.9,0,40.9,16000,4000,20000,,,,,0,16000,4000,20000,new
NDGZT1692,Mosque Sunni,Kothapalle,Ganapuram,40.94,0,40.94,16000,5000,21000,,,,,0,16000,5000,21000,
NDGZT1695,Mosque Sunni,Kothapalle,Kothapalle,50.1,2.88,52.98,16000,4000,16000,,,,,0,16000,4000,20000,
NDGZT3280,Hussain Pasha Darga Sunni,Kothapalle,Gokavaram,101.93,0,101.93,16000,4000,20000,,,,,0,16000,4000,20000,new
NDGZT3236,Mosque Sunni,Nandikotkur,Degevvapad,35.45,0,35.45,16000,4000,20000,,,,,0,16000,4000,20000,new
NDGZT3378,Mosque Sunni,Mahanandi,Gajulapally,0,0,0,16000,8000,24000,,,,,0,16000,8000,24000,new
NDGZT3494,Sunni Mosque,Allagadda,Gubagundam,20.51,0,20.51,16000,4000,20000,,,,,0,16000,4000,20000,new
NDGZT3513,Sunni Mosue,Allagadda,Yadawada,24.12,0,24.12,16000,4000,20000,,,,,0,16000,4000,20000,new
NDGZT3500,Sunni Khazi Service,Rudravaram,Narsapuram & Muthaloor,26.06,0,26.06,16000,4000,20000,,,,,0,16000,4000,20000,
NDGZT1882,Peerla Panja Sunni,Dhone,Rathnapalli,11.12,0,11.12,15400,4400,19800,,,,,0,15400,4400,19800,Encroachment
NDGZT3299,Ashurkhana Sunni,Gadivemula,Gani,10.25,0,10.25,15400,4400,19800,,,,,0,15400,4400,19800,new
NDGZT2005,Sunni Ashoorkhana,Uyyalawada,Thudumaladinne,10.9,0,10.9,15400,4400,19800,,,,,0,15400,4400,19800,new
NDGZT1765,Hussaine Alam Ashoor Khana,Banaganapalli,Palukur,11.04,0,11.04,15400,4400,19800,,,,,0,15400,4400,19800,
NDGZT2025,Sunni dargha ,Owk ,kanukuntla,10.95,0,10.95,15400,4400,19800,8826/177/08-12-2025,,14500,5500,20000,900,-1100,-200,new
NDGZT1964, Jamia Mosque Sunni,Bethamcherla,Bethamcherla,11.5,0,11.5,40000,20000,60000,3006/61/17-04-2025,258/09-06-2025,25000,,25000,15000,20000,35000,"Open auction cunducted and remmited Rs.1,31,000/- APSWB Account"
NDGZT1779,Mosque Sunni,Banaganapalli,Hussaina puram,19.94,0,19.94,15000,5000,20000,,,,,0,15000,5000,20000,
NDGZT1664,Mosque Sunni,Velgode,Velpanur,51.75,0,51.75,14000,4000,18000,,,,,0,14000,4000,18000,
NDGZT1665,Mosque Sunni,Velgode,Mothukur,57.04,3.28,60.32,14000,3000,17000,,,,,0,14000,3000,17000,new
NDGZT3286,Mosque Sunni,Nandikotkur,Korrapluru,52.6,0,52.6,14000,4000,18000,,,,,0,14000,4000,18000,Encroachment
NDGZT3310,Mosque Sunni,Gadivemula,Godigirevulla,10.1,0,10.1,14000,4000,18000,,,,,0,14000,4000,18000,new
NDGZT3408,Peerla Panja Sunni,Gadivemula,Pesaravai,9.89,0,9.89,75000,5000,80000,8812/177/25-10-2025,894/16-12-2025,75000,5000,80000,0,0,0,No Income
NDGZT3554,Sunni Mosque,Sirvella,Chinna Bodhanam,23.23,0,23.23,14000,3500,17500,,,,,0,14000,3500,17500,
NDGZT1735,Laal Masjid Sunni,Banaganapalli,Banaganapalli,10.22,0,10.22,14000,4000,18000,,,,,0,14000,4000,18000,new
NDGZT1745,Ashoor Khana Sunni ,Banaganapalli,Jillella,10.36,0,10.36,14000,4000,18000,,,,,0,14000,4000,18000,new
NDGZT1769,Ashoor Khana sunni,Banaganapalli,venkatapuram,15.46,0,15.46,14000,6000,20000,,,,,0,14000,6000,20000,Encroachment
NDGZT1778,Ashoor Khana Sunni,Banaganapalli,yerragudi,9.5,0,9.5,14000,4000,18000,,,,,0,14000,4000,18000,new
NDGZT1992,Sunni Mosque,Koilakuntla,Pedda Kopperla,104.92,0,104.92,50000,50000,100000,3020/61/02-06-2025,327/01-07-2025,36500,,36500,13500,50000,63500,
NDGZT1895,Peerla Panja Sunni,Peapully,Jakkasanikuntla,9.44,0,9.44,13300,3800,17100,,,,,0,13300,3800,17100,new
NDGZT3235,Jumma Masjid Sunni,Nandikotkur,Musalimadugu,9.55,0,9.55,13300,3800,17100,,,,,0,13300,3800,17100,new
NDGZT2017,Sunni Ashoorkhana,Kolimigundla,Abdulla puram,9.36,0,9.36,13300,3800,17100,,,,,0,13300,3800,17100,new
NDGZT1912,Mosque Sunni,Bethamcherla,Gutupalli,24.17,0,24.17,13000,3000,16000,,,,,0,13000,3000,16000,new
NDGZT1979,Peerla Panja Sunni,Bethamcherla,Kolumulapalli,15.12,0,15.12,13000,3000,16000,,,,,0,13000,3000,16000,new
NDGZT1669,Mosque Sunni,Pamulapadu,Bhanumukkala,23.2,0,23.2,53000,7000,60000,8735/09-12-2025,898/16-12-2025,53000,7000,60000,0,0,0,new
NDGZT1675,Mosque Sunni,Pamulapadu,Chetla Juturu,25.02,0,25.02,13000,3000,16000,,,,,0,13000,3000,16000,new
NDGZT1894,Peerla Panja Sunni,Peapully,Methupally,9.15,0,9.15,12600,3600,16200,,,,,0,12600,3600,16200,new
NDGZT3304,Peerla Panja Sunni,Nandyal,Irannapad,8.54,0,8.54,12600,3600,16200,,,,,0,12600,3600,16200,No Income
NDGZT3300,Syed Basha Darga Sunni,Gadivemula,Gani,8.48,0,8.48,12600,3600,16200,,,,,0,12600,3600,16200,new
NDGZT1886,Mosque Sunni,Dhone,Obulapuram,17.43,0,17.43,12000,4000,16000,,,,,0,12000,4000,16000,new
NDGZT1891,Peerla Panja Sunni,Dhone,Kamalapuram,25.94,0,25.94,12000,1400,13400,,,,,0,12000,1400,13400,new
NDGZT1904,Peerla Panja Sunni,Dhone,Kothakota,22.6,0,22.6,12000,3000,12000,,,,,0,12000,3000,15000,new
NDGZT1700,Kothapeta Masjid Sunni,Velgode,Velgodu,72.01,8.17,80.18,12000,3000,15000,,,,,0,12000,3000,15000,new
NDGZT1647,Mosque Sunni,Kothapalle,Sivapuram,23.56,2.46,26.02,57000,13000,70000,8817/177/05-11-2025,885/15-12-2025,57000,13000,70000,0,0,0,
NDGZT3252,Mosque Sunni,Midthur,Vellala,120.3,0,120.3,12000,2000,14000,,,,,0,12000,2000,14000,
NDGZT3253,Mosque Sunni,Jupadu Bangalow,Tarigopula,63.92,0,63.92,12000,3000,15000,,,,,0,12000,3000,15000,new
NDGZT3557,Sunni Khaji Service,Gospadu,Julepalli,15.2,0,15.2,12000,3000,15000,,,,,0,12000,3000,15000,
NDGZT3508,Sunni Ashurkhana ,Chagalamarri,Pedda bodhanam,36.67,0,36.67,12000,4000,16000,,,,,0,12000,4000,16000,new
NDGZT3523,Sunni Ashurkhana,Sirvella,Chennur,15.59,0,15.59,12000,3000,15000,,,,,0,12000,3000,15000,new
NDGZT3550,Sunni Mosque (Fort Mosque),Sirvella,Chagalamarri,44.23,0,44.23,12000,4000,16000,,,,,0,12000,4000,16000,merge under srisailam back water
NDGZT1996,Sunni Ashoorkhana,Sanjamala,Akumalla,17.21,0,17.21,12000,4000,16000,,,,,0,12000,4000,16000,new
NDGZT1866,Peerla Panja Sunni,Dhone,Ungaranigundla,8.35,0,8.35,11900,3400,15300,,,,,0,11900,3400,15300,new
NDGZT1948,Peerla Panja Sunni,Peapully,Racherla,8.66,0,8.66,11900,3400,15300,,,,,0,11900,3400,15300,
NDGZT3307,Dastagiri Jhanda Sunni,Gadivemula,Chanakapalli,8.41,0,8.41,11900,3400,15300,,,,,0,11900,3400,15300,
NDGZT3294,Mosque Sunni,Bandi Atmakur,Santhajuttur,14.32,0,14.32,11600,5600,17200,,,,,0,11600,5600,17200,new
NDGZT1917,Idrus Pasha Dargah,Bethamcherla,Gutupalli,8.16,0,8.16,11200,3200,14400,,,,,0,11200,3200,14400,new
NDGZT3229,Mosque Sunni,Midthur,Biravolu,8.8,0,8.8,11200,3200,14400,,,,,0,11200,3200,14400,new
NDGZT3220,Ashoor Khana Sunni,Jupadu Bangalow,tartur,8-00,0,8-00,11200,3200,14400,,,,,0,11200,3200,14400,No Income
NDGZT3369,Peerla Panja Sunni,Nandyal,Bollavaram,7.59,,7.59,11200,3200,14400,,,,,0,11200,3200,14400,No Income
NDGZT1723,Khajiwada Masjid Sunni,Banaganapalli,Banaganapalli,8.26,0,8.26,11200,3200,14400,,,,,0,11200,3200,14400,
NDGZT1865,Peerla Panja Sunni,Dhone,Kocheruvu,32.87,0,32.87,11000,3000,11000,,,,,0,11000,3000,14000,No Income
NDGZT3387,Mosque Sunni,Bandi Atmakur,Bandi Atmakur,16.2,0,16.2,100000,68750,168750,8715/175/29-09-2025,879/15-12-2025,100000,,100000,0,68750,68750,new
NDGZT3547,Sunni Arab Mosque,Chagalamarri,Chagalamarri,46.89,0,46.89,11000,3000,14000,,,,,0,11000,3000,14000,new
NDGZT3506,Sunni Mosque,Sirivella,Yerraguntla,84.42,0,84.42,11000,3000,14000,,,,,0,11000,3000,14000,new
NDGZT3509,Sunni Ashurkhana,Rudravaram,Mandaloor,30.35,0,30.35,11000,4000,15000,,,,,0,11000,4000,15000,
NDGZT1766,Hazarat Abbas Ashoor Khana,Banaganapalli,Palukur,13.76,0,13.76,10900,7500,18400,8807/177/24-09-2025,712/10-10-2025,,7500,7500,10900,0,10900,new
NDGZT1651,Chowk Mosque Sunni,Atmakur,Atmakur,5.67,0,5.67,10800,2900,13700,,,,,0,10800,2900,13700,new
NDGZT3393,Peerla Panja Sunni,Gadivemula,Karimaddela,7.55,0,7.55,10500,3000,13500,,,,,0,10500,3000,13500,
NDGZT1740,Sarvan Peer Ashoor Khana Sunni,Banaganapalli,Banaganapalli,7.36,0,7.36,10500,3000,13500,,,,,0,10500,3000,13500,
NDGZT1780,AsoorKhana Sunni,Banaganapalli,Hussaina puram,7.74,0,7.74,10500,3000,13500,,,,,0,10500,3000,13500,
NDGZT3331,Ashoor Khana Sunni,Nandyal,Bukkapuram,8.62,0,8.62,10200,3400,13600,,,,,0,10200,3400,13600,
NDGZT3254,Mosque Sunni,Midthur,Masapeta,43.91,0,43.91,10000,2000,12000,,,,,0,10000,2000,12000,new
NDGZT3345,Mosque Sumni,Nandyal,Kanala,165.57,0,165.57,10000,5000,15000,,,,,0,10000,5000,15000,new
NDGZT3377,Mosque Sunni,Panyam,Kowlur,82.52,0,82.52,20000,10000,30000,8809/177/07-10-2025,882/15-12-2025,20000,,20000,0,10000,10000,new
NDGZT3490,"Sunni Mosque, Kotakandukur",Allagadda,Kotha Kandukur,79-00',0,79-00,10000,3000,13000,,,,,0,10000,3000,13000,new
NDGZT3530,Sunni Mosque,Allagadda,Obulampalle,55.67,0,55.67,10000,3000,13000,,,,,0,10000,3000,13000,Encroachment
NDGZT3515,Sunni Mosque,Chagalamarri,Maddur,35.23,0,35.23,10000,5000,15000,,,,,0,10000,5000,15000,new
NDGZT3517,Sunni Asar-e-Shariff,Sirivella,Yerraguntla,90.61,0,90.61,10000,3000,13000,,,,,0,10000,3000,13000,new
NDGZT3518,Sunni Ashurkhana,Sirivella,Yerragudidinne,21.08,0,21.08,10000,3000,13000,,,,,0,10000,3000,13000,new
NDGZT3548,Sunni Asar-e-Shariff,Sirvella,Sethivedu,48.89,0,48.89,10000,2000,12000,,,,,0,10000,2000,12000,new
NDGZT1751,Mosque Sunni,Banaganapalli,Sankalapuram,36.24,0,36.24,10000,2000,12000,,,,,0,10000,2000,12000,
NDGZT1785,Mosque Sunni,Banaganapalli,Cheruvupalli,17.65,0,17.65,10000,3000,13000,,,,,0,10000,3000,13000,new
NDGZT3341,Ashoor Khana Sunni,Nandyal,Udumalpuram,9.42,0,9.42,9891,3297,13188,,,,,0,9891,3297,13188,
NDGZT1924,Masum Pasha Dargah Sunni,Bethamcherla,Gutupalli,6.94,0,6.94,9800,2800,12600,,,,,0,9800,2800,12600,
NDGZT1879,Peerla Panja Sunni,Dhone,Kamaganikuntla,6.8,0,6.8,9800,2800,12600,,,,,0,9800,2800,12600,new
NDGZT3263,Dastagir Jhanda Sunni,Jupadu Bangalow,Tarigopula,7.12,0,7.12,9800,2800,12600,,,,,0,9800,2800,12600,Encroachment
NDGZT3306,Ashurkhana Sunni,Gadivemula,Chanakapalli,7.23,0,7.23,9800,2800,12600,,,,,0,9800,2800,12600,new
NDGZT3410,Mosque Sunni,Gadivemula,Gadivemula ,6.8,0,6.8,9800,2800,12600,,,,,0,9800,2800,12600,Encroachment
NDGZT1731,Dunkurwale bara Imam Ashoor Khana Sunni,Banaganapalli,Banaganapalli,5.83,0,5.83,14000,4000,18000,8808/177/06-10-2025,882/15-12-2025,14000,4000,18000,0,0,0,No Income
NDGZT1746,Ashoor Khana Sunni,Banaganapalli,Thimmapuram,6.44,0,6.44,9800,2800,12600,8816/177/30-10-2025,888/16-12-2025,9800,2800,12600,0,0,0,
NDGZT1756,Ashoor Khana Sunni,Banaganapalli,Niluvugondla,7.15,0,7.15,9800,2800,12600,,,,,0,9800,2800,12600,acquired
NDGZT3211,Mosque,Nandikotkur,Vaddeman,77.48,0,77.48,48400,40000,88400,3018/61/27-05-2025,260/09-06-2025,38750,,38750,9650,40000,49650,new
NDGZT3520,Sunni Ashurkhana ,Allagadda,Chinta Kommadinne,6.8,0,6.8,9600,3200,12800,,,,,0,9600,3200,12800,new
NDGZT3374,Mosque Sunni,Mahanandi,Tammada pally,74.04,0,74.04,9400,3400,12800,,,,,0,9400,3400,12800,No Income
NDGZT1937,Ashoor Khana Sunni,Bethamcherla,Bethamcherla,6.31,0,6.31,9100,2600,11700,,,,,0,9100,2600,11700,No Income
NDGZT3251,Mosque Sunni,Midthur,1080 Bannur,6.52,0,6.52,9100,2600,11700,,,,,0,9100,2600,11700,No Income
NDGZT3212,Mosque Sunni,Nandikotkur,Palle H/o Vaddeman,6.39,0,6.39,9100,2600,11700,,,,,0,9100,2600,11700,No Income
NDGZT3214,Mosque Sunni,Nandikotkur,Jupad h/o  Banur,6.39,0,6.39,9100,2600,11700,,,,,0,9100,2600,11700,new
NDGZT1686,Hunnur Alam Ashoor Khana Sunni,Atmakur,Kurukunda,14.05,0,14.05,9000,2000,9000,,,,,0,9000,2000,11000,
NDGZT1892,Peerla Panja Sunni,Dhone,china Malkapuram,10-00,0,10-00,9000,3000,12000,,,,,0,9000,3000,12000,new
NDGZT1859,Ganj Khana Masjid Sunni,Peapully,Peapully,19.62,0,19.62,9000,3000,12000,,,,,0,9000,3000,12000,new
NDGZT1946,Saya Fakeer Dargha Sunni,Peapully,Munimadugu,17.38,0,17.38,9000,3000,12000,,,,,0,9000,3000,12000,
NDGZT1674,Mosque Sunni,Pamulapadu,Vanala,49.4,0,49.4,9000,2000,11000,,,,,0,9000,2000,11000,
NDGZT1702,Rokka Bibi Darga Sunni,Velgode,Velgodu,13.69,1.16,14.85,9000,3000,12000,,,,,0,9000,3000,12000,
NDGZT1867,Peerla Panja Sunni,Kothapalle,Kothapalle,14.84,0,14.84,54000,7500,61500,8821/172/24-11-2025,891/16-12-2025,54000,7500,61500,0,0,0,
NDGZT3514,Sunni Ashurkhana,Chagalamarri,Madduru,38.4,0,38.4,9000,2000,11000,,,,,0,9000,2000,11000,
NDGZT3532,Sunni Jumma Mosque,Chagalamarri,Chagalamarri,77.15,0.91,78.06,9000,3000,12000,,,,,0,9000,3000,12000,
NDGZT1783,Ashoor Khana Sunni,Banaganapalli,Beeravolu,29.49,0,29.49,9000,7000,16000,,,,,0,9000,7000,16000,no Income
NDGZT1980,Sunni Mosque,Koilakuntla,Koilakuntla,11.66,0,11.66,9000,2000,11000,,,,,0,9000,2000,11000,
NDGZT1788,Ashurkhana Sunni,Banaganapalli,Krishanagiri,6.06,0,6.06,8484,2424,10908,,,,,0,8484,2424,10908,new
NDGZT1918,Idrus Pasha Dargah Jhanda,Bethamcherla,Gutupalli,6.3,0,6.3,8400,2400,10800,,,,,0,8400,2400,10800,new
NDGZT1869,Peerla Panja Sunni,Dhone,Latcham palli,6.18,0,6.18,8400,2400,10800,,,,,0,8400,2400,10800,Encroachment
NDGZT1876,Peerla Panja Sunni,Dhone,Venkatapuram,5.65,0,5.65,8400,2400,10800,,,,,0,8400,2400,10800,new
NDGZT3274,Mosque Sunni,Pagidyala,Lakshmapuram,6.02,0,6.02,8400,2400,10800,,,,,0,8400,2400,10800,
NDGZT3213,Syed Saheb Dargah Sunni,Nandikotkur,Musalimadugu,9.22,0,9.22,8400,2400,10800,,,,,0,8400,2400,10800,new
NDGZT3309,Ashurkhana Sunni,Nandyal,Pusulur,5.78,0,5.78,8400,2400,10800,,,,,0,8400,2400,10800,
NDGZT3353,Dargah Sunni,Nandyal,Nandyal,6.07,0,6.07,8400,2400,10800,,,,,0,8400,2400,10800,no Income
NDGZT3358,Noor Alam Dargah Sunni,Nandyal,Nandyal,6.2,0,6.2,8400,2400,10800,,,,,0,8400,2400,10800,Encroachment
NDGZT3296,Ashurkhana Sunni,Gadivemula,Thirupadu,5.86,0,5.86,8400,2400,10800,,,,,0,8400,2400,10800,Subject to Audit
NDGZT1744,Ashoor Khana Sunni,Banaganapalli,Yaganti Palli,6.2,0,6.2,8400,2400,10800,,,,,0,8400,2400,10800,Encroachment
NDGZT1773,Ashoor Khana Sunni ,Banaganapalli,Pasupula,5.89,0,5.89,27000,3000,30000,8830/177/08-12-2025,,27000,3000,30000,0,0,0,Encroachment
NDGZT1989,Sunni Mosque,Koilakuntla,Sawdardinne,5.88,0,5.88,8400,2400,10800,,,,,0,8400,2400,10800,new
NDGZT1916,Idrus Pasha Dargah,Bethamcherla,Gutupalli,20.78,0,20.78,8000,2000,10000,,,,,0,8000,2000,10000,new
NDGZT1667,Mosque Sunni,Velgode,Gunthakandala,27.33,0,27.33,8000,2000,10000,,,,,0,8000,2000,10000,Encroachment
NDGZT3227,Mosque Sunni in Devanur,Midthur,Devanur,25.22,0,25.22,8000,2000,10000,,,,,0,8000,2000,10000,new
NDGZT3245,Mosque Sunni at Gudipad,Midthur,Gudipad,30.48,0,30.48,8000,2000,10000,,,,,0,8000,2000,10000,new
NDGZT3260,Mosque Sunni,Midthur,Cherkucherla,74.79,0,74.79,8000,2000,10000,,,,,0,8000,2000,10000,new
NDGZT3271,Jangli Pasha Dargah at Midthur,Midthur,Midthur,38.39,0,38.39,8000,2000,10000,,,,,0,8000,2000,10000,Encroachment
NDGZT3388,Ashurkhana Sunni,Bandi Atmakur,Gali chennaiahpalem,12.78,0,12.78,8000,3000,11000,,,,,0,8000,3000,11000,Encroachment
NDGZT3391,Ashurkhana Sunni,Bandi Atmakur,Yerraguntla,8.22,0,8.22,8000,2000,10000,,,,,0,8000,2000,10000,new
NDGZT3551,Sunni Khazi Service,Gospadu,R.Nagulavaram,9.63,0,9.63,8000,2000,10000,,,,,0,8000,2000,10000,new
NDGZT3533,Sunni Ashurkhana,Allagadda,R.Krishanpuram,10.28,0,10.28,8000,2000,10000,,,,,0,8000,2000,10000,new
NDGZT3536,Sunni Mosque,Chagalamarri,Chinnavangali,9.52,0,9.52,8000,2000,10000,,,,,0,8000,2000,10000,new
NDGZT3541,Sunni Nashan of Khaja Bande Nawaz,Sirvella,Sirvel,7.73,0,7.73,8000,4000,12000,,,,,0,8000,4000,12000,no Income
NDGZT3503,Sunni Ashurkhana  ,Rudravaram,Yellavathula,9.62,0,9.62,8000,2000,10000,,,,,0,8000,2000,10000,no Income
NDROW0002,Idgah Sunni(Kokayasin saheb),Banaganapalli,Banaganapalli,0,0,0,8000,2000,10000,,,,,0,8000,2000,10000,no Income
NDGZT1787,Fort Mosque Sunni,Banaganapalli,Banaganapalli,31.11,0,31.11,8000,8000,16000,,,,,0,8000,8000,16000,new
NDGZT3241,Bhangoni Masjid Sunni,Jupadu Bangalow,Tatipadu,5.36,0,5.36,7700,2200,9900,,,,,0,7700,2200,9900,new
NDGZT3382,Mosque Sunni and Moharram,Mahanandi,Gajulapally,14.93,0,14.93,18615,6205,24820,8718/175/09-10-2025,878/15-12-2025,18615,6205,24820,0,0,0,new
NDGZT3228,Mosque at Vanamalapad Sunni,Midthur,Biravolu,23.93,0,23.93,7500,1500,9000,,,,,0,7500,1500,9000,no Income
NDGZT1720,Jhandevale Saheb Ki Masjid,Banaganapalli,Banaganapalli,0,0,0,7500,7500,15000,,,,,0,7500,7500,15000,no Income
NDGZT3516,Sunni Ashurkhana,Allagadda,Nallagatla,9.16,0,9.16,7200,1800,9000,,,,,0,7200,1800,9000,no Income
NDGZT1708, Nayak Wadi Mosque Sunni,Banaganapalli,Banaganapalli,0.32,0,0.32,7200,7200,14400,8818/177/08-11-2025,889/16-12-2025,7000,,7000,200,7200,7400,no Income
NDGZT1911,Mosque Sunni,Bethamcherla,Gutupalli,5.04,0,5.04,7000,2000,9000,,,,,0,7000,2000,9000,no Income
